client_id,age,anciennete_mois,score_credit,type_compte,pays_residence,limite_credit,alertes_precedentes
4214,33,65,775,standard,MA,10000,0
5311,30,152,483,standard,DE,5000,0
4210,36,75,805,premium,MA,5000,0
9646,23,237,646,pro,FR,10000,0
2282,71,82,346,standard,ES,10000,0
3666,29,215,328,standard,MA,10000,0
7605,34,107,604,standard,ES,10000,1
10621,37,127,345,premium,FR,20000,1
9409,60,162,510,standard,ES,10000,0
7736,50,176,366,standard,FR,5000,0
1107,59,178,760,standard,MA,5000,0
8570,63,195,611,standard,MA,10000,0
4157,48,49,676,premium,MA,10000,1
1318,70,2,551,pro,DE,20000,0
4733,36,200,795,standard,FR,50000,1
2876,39,223,601,standard,FR,20000,0
12607,24,195,591,standard,DE,5000,0
3449,52,108,678,premium,DE,5000,0
9234,26,64,805,premium,FR,20000,0
10572,22,78,579,premium,MA,10000,0
5345,39,21,757,pro,MA,20000,1
13285,18,190,617,standard,FR,5000,1
4718,43,14,602,standard,ES,10000,0
9245,68,36,368,premium,MA,10000,0
13614,62,213,565,premium,MA,10000,0
293,28,77,790,premium,DE,5000,1
8542,48,26,653,standard,GB,5000,0
9423,74,95,777,standard,MA,5000,0
8714,63,147,309,standard,MA,20000,1
396,56,22,451,standard,MA,20000,0
11992,43,79,769,premium,MA,5000,0
10035,57,161,302,premium,MA,10000,0
5109,32,127,501,standard,MA,10000,1
13579,33,220,369,standard,ES,5000,0
6382,18,216,415,standard,FR,10000,0
13436,54,54,499,standard,MA,50000,1
3190,22,197,440,standard,FR,5000,0
2590,53,88,505,standard,MA,5000,0
1370,54,59,678,standard,GB,5000,0
6692,38,12,770,standard,MA,5000,0
4221,65,222,469,pro,DE,5000,0
4727,43,231,310,standard,MA,10000,0
9079,63,104,806,standard,ES,20000,0
6062,27,93,714,standard,FR,20000,0
9516,47,140,754,premium,MA,10000,0
12188,42,97,701,premium,ES,20000,0
4923,27,42,780,standard,MA,5000,0
9035,47,94,424,standard,DE,5000,0
1203,22,199,505,pro,MA,5000,0
57,22,118,722,pro,MA,20000,0
5602,18,214,305,standard,MA,20000,0
10893,31,132,838,standard,FR,20000,0
14737,51,80,744,standard,MA,5000,0
1831,27,206,507,standard,FR,10000,0
14377,30,202,648,pro,DE,50000,1
11929,38,81,660,standard,ES,10000,0
566,41,86,577,standard,MA,20000,0
9046,66,4,639,standard,ES,20000,0
7461,40,151,343,premium,FR,5000,1
9601,48,114,624,pro,FR,5000,0
3115,37,72,630,premium,MA,5000,0
7651,68,10,440,standard,MA,20000,0
9903,61,28,543,standard,MA,10000,0
469,27,180,720,standard,FR,20000,0
6574,46,236,454,standard,MA,5000,0
10127,69,170,661,standard,FR,10000,0
7363,56,14,647,pro,MA,20000,0
4353,68,67,583,standard,MA,20000,0
6930,41,149,303,standard,MA,5000,0
12583,37,136,697,standard,MA,5000,1
13800,54,175,814,standard,ES,20000,0
12346,43,61,821,pro,ES,20000,1
14371,58,219,556,pro,MA,10000,1
11876,49,92,615,standard,MA,20000,0
8097,52,8,591,standard,MA,10000,1
14143,44,157,809,standard,MA,20000,0
623,33,5,380,premium,MA,5000,0
14241,47,11,659,standard,MA,10000,0
13826,64,139,304,standard,MA,5000,1
8536,60,111,799,premium,MA,5000,0
12022,45,14,348,premium,FR,5000,0
5709,45,193,383,standard,MA,50000,0
1788,38,172,445,premium,MA,5000,0
3758,21,41,586,standard,GB,5000,0
8446,54,131,302,standard,GB,50000,1
3972,63,91,355,standard,MA,10000,1
12366,22,134,806,standard,FR,20000,0
7122,71,114,792,standard,FR,10000,0
5250,36,132,531,premium,FR,20000,1
12459,58,201,726,standard,MA,50000,1
13738,25,155,306,standard,MA,5000,0
13198,62,69,488,pro,FR,10000,0
9441,39,57,379,standard,FR,10000,0
12319,51,174,555,standard,FR,5000,0
14073,18,202,745,premium,MA,20000,1
4993,71,208,432,standard,MA,10000,0
9894,60,117,615,premium,MA,10000,0
1647,30,228,814,standard,MA,10000,0
3006,53,201,819,standard,ES,5000,1
3091,47,102,554,standard,MA,20000,1
12421,56,85,387,standard,FR,10000,1
3048,20,109,637,standard,MA,10000,1
2821,42,93,675,standard,MA,10000,1
8997,35,202,834,pro,ES,20000,0
10080,35,112,455,pro,MA,5000,0
5760,26,226,586,standard,FR,10000,0
14892,18,127,843,standard,ES,5000,0
3628,71,9,439,premium,ES,5000,0
3080,73,173,508,premium,FR,5000,0
2086,36,189,342,standard,MA,50000,0
454,19,89,329,premium,MA,5000,1
7336,63,204,814,premium,FR,10000,0
470,62,217,689,standard,FR,20000,0
2675,37,37,569,standard,MA,5000,2
9726,70,221,811,premium,GB,10000,0
2583,64,168,695,standard,MA,10000,1
8865,60,93,647,standard,ES,5000,0
6353,65,20,647,premium,MA,50000,0
11475,39,232,790,premium,FR,20000,1
14080,34,128,633,standard,ES,10000,0
2615,60,63,529,standard,MA,5000,0
7827,40,114,365,standard,MA,10000,0
5659,39,201,557,standard,ES,5000,0
14763,18,185,587,premium,MA,5000,0
11879,72,156,425,premium,DE,50000,1
4065,27,88,708,standard,MA,10000,0
815,22,132,443,standard,ES,5000,0
4728,58,232,591,standard,MA,10000,0
2580,70,238,791,premium,MA,10000,0
4637,62,43,412,standard,FR,5000,1
1729,27,77,819,standard,DE,20000,1
9730,74,60,549,standard,DE,10000,0
1575,70,156,764,standard,GB,5000,0
12234,25,209,669,standard,FR,5000,0
6644,35,49,365,premium,FR,10000,0
13435,40,209,395,standard,FR,20000,0
10504,31,97,590,premium,FR,5000,0
14140,21,26,842,standard,FR,5000,0
7329,74,163,519,standard,MA,5000,0
1947,39,98,716,standard,FR,5000,1
5151,44,25,428,premium,ES,10000,0
5265,52,198,728,pro,DE,10000,0
2687,74,155,808,standard,MA,20000,0
6746,28,18,807,standard,MA,5000,0
5542,38,60,802,standard,FR,10000,0
12933,41,205,782,standard,ES,5000,0
6049,59,105,621,standard,MA,5000,0
6165,32,197,635,pro,MA,10000,1
7938,56,126,371,premium,ES,5000,1
8300,51,22,796,standard,MA,10000,0
767,42,211,302,standard,ES,5000,0
7960,21,43,329,standard,MA,10000,0
6496,41,215,361,standard,FR,5000,1
13341,43,238,807,standard,MA,10000,0
14813,35,201,713,premium,GB,50000,0
12624,43,103,597,standard,FR,5000,0
7412,37,63,726,standard,MA,10000,0
1292,41,2,715,pro,FR,5000,0
7701,64,219,834,standard,DE,10000,0
12309,40,105,655,premium,MA,10000,1
5572,50,120,761,standard,MA,10000,0
6197,74,64,309,standard,MA,5000,0
4045,18,61,566,standard,FR,10000,1
4734,63,87,583,pro,MA,10000,0
6124,51,184,559,pro,GB,10000,0
11707,28,26,659,standard,MA,10000,1
13673,24,207,590,standard,MA,5000,1
2011,40,28,445,premium,MA,5000,1
12957,52,221,797,standard,MA,50000,0
8924,59,92,515,standard,FR,5000,1
10319,45,33,449,standard,FR,20000,1
14264,46,192,315,standard,FR,5000,0
2072,43,161,700,premium,MA,10000,0
9898,70,100,593,standard,MA,10000,0
1447,38,67,458,premium,FR,5000,0
3993,64,40,718,pro,MA,10000,0
5476,52,63,749,premium,DE,5000,0
13099,25,82,770,standard,ES,10000,0
9468,46,221,548,premium,ES,50000,0
1866,38,166,557,pro,MA,5000,0
14504,64,65,618,standard,MA,10000,2
6712,38,195,796,standard,FR,50000,0
10249,67,169,621,premium,MA,10000,0
12964,25,225,427,standard,FR,20000,0
2625,58,211,720,standard,MA,5000,0
9991,65,220,479,premium,MA,5000,0
6987,41,155,489,premium,DE,10000,0
12984,44,211,589,standard,MA,10000,1
10532,55,207,386,premium,MA,10000,2
8500,54,213,787,standard,MA,5000,1
817,63,211,409,premium,MA,10000,0
6147,66,61,669,pro,MA,5000,0
7511,69,37,582,standard,MA,20000,0
5518,48,230,794,standard,FR,10000,0
4436,50,223,302,standard,ES,5000,0
4011,25,18,761,standard,ES,5000,2
3519,61,160,650,premium,MA,5000,0
11921,43,228,382,standard,MA,5000,1
14292,58,17,602,standard,ES,20000,3
5152,36,86,362,standard,DE,5000,1
13606,45,237,785,standard,FR,5000,1
12416,72,126,524,pro,FR,5000,0
5547,62,118,387,standard,MA,50000,0
973,42,147,815,standard,FR,5000,2
11711,69,214,546,premium,MA,10000,1
63,60,56,567,standard,MA,10000,0
13410,72,90,695,standard,FR,10000,0
5012,58,239,698,standard,MA,20000,1
3210,23,193,470,premium,MA,10000,0
1501,45,103,824,premium,DE,20000,0
11995,57,24,511,pro,MA,10000,0
3399,19,132,698,standard,MA,5000,1
14355,57,73,490,standard,MA,20000,0
14426,20,195,842,standard,DE,5000,0
12886,32,136,441,pro,MA,10000,0
8920,42,49,342,premium,MA,5000,2
1754,21,157,376,premium,MA,20000,0
9281,48,73,469,premium,MA,5000,0
12383,29,31,731,standard,FR,20000,0
6744,39,239,602,standard,MA,10000,0
4652,44,103,566,standard,FR,50000,1
6458,47,4,326,premium,FR,20000,0
11945,52,109,309,standard,MA,5000,1
8433,53,22,382,standard,MA,5000,0
3961,61,114,419,premium,FR,5000,2
9581,27,228,557,standard,GB,5000,1
14446,63,153,349,premium,ES,5000,1
7822,46,66,836,premium,FR,20000,2
2141,28,47,802,standard,MA,5000,0
14319,47,76,535,standard,FR,5000,0
5918,23,165,353,standard,MA,20000,1
6892,37,146,792,standard,MA,5000,2
8783,50,12,541,standard,MA,10000,0
8933,32,51,524,premium,FR,10000,1
3099,61,150,849,premium,MA,50000,1
1076,46,106,693,standard,MA,20000,0
13201,27,216,802,standard,MA,10000,0
1551,60,36,758,premium,MA,10000,0
7927,69,160,407,premium,FR,10000,0
7354,39,225,482,pro,ES,10000,1
13990,61,195,774,premium,ES,10000,0
14011,62,90,745,standard,FR,50000,0
6612,45,161,783,premium,DE,50000,0
8311,59,124,741,premium,MA,5000,0
7749,49,62,683,standard,FR,10000,1
13645,46,42,477,standard,MA,5000,0
14420,37,234,568,standard,MA,5000,0
3703,67,3,812,standard,MA,10000,1
5715,71,86,591,premium,MA,5000,0
264,48,233,660,pro,MA,10000,0
13324,57,180,452,standard,MA,10000,0
7481,63,234,408,premium,MA,50000,0
5322,49,178,612,standard,MA,5000,0
4377,61,198,693,standard,MA,5000,0
8454,58,128,682,standard,ES,5000,1
11692,66,88,463,standard,MA,5000,0
13479,32,151,321,standard,MA,10000,0
4943,54,162,412,standard,MA,20000,1
7855,70,212,687,pro,MA,10000,0
10337,69,191,592,pro,ES,10000,0
1499,54,158,360,standard,GB,5000,0
7547,64,156,548,premium,MA,20000,0
61,66,71,437,premium,FR,20000,2
12915,49,114,469,premium,MA,5000,1
1801,30,76,350,premium,MA,20000,0
13398,58,49,423,premium,MA,5000,0
2239,18,141,455,standard,MA,10000,0
3441,48,117,431,standard,FR,5000,0
1086,70,175,749,standard,DE,10000,0
10317,31,26,626,standard,FR,5000,1
3436,60,179,457,standard,MA,20000,0
14778,35,161,750,premium,MA,10000,0
2414,39,35,795,standard,MA,5000,0
13498,68,192,504,premium,FR,20000,0
4373,54,204,816,premium,ES,10000,0
13939,18,96,424,pro,ES,50000,0
2356,62,26,641,premium,MA,10000,0
3246,30,168,519,standard,FR,5000,0
11262,39,134,769,standard,MA,5000,0
11601,64,146,580,premium,ES,50000,1
1498,63,114,377,premium,MA,5000,0
1015,74,197,847,premium,GB,5000,0
1235,21,110,581,standard,FR,5000,0
2506,72,32,710,standard,ES,5000,1
2250,63,70,435,standard,MA,20000,2
3937,21,172,453,premium,GB,5000,0
5643,45,95,715,premium,MA,5000,1
9795,71,113,381,standard,MA,20000,0
340,71,92,848,standard,MA,10000,0
8402,64,58,357,standard,MA,5000,1
3618,30,142,420,pro,MA,20000,1
6467,59,108,713,standard,MA,5000,1
4262,34,51,385,premium,MA,50000,0
9412,47,130,521,premium,MA,5000,0
14057,18,76,453,standard,MA,5000,0
2427,34,69,790,standard,MA,5000,0
560,43,89,358,pro,MA,5000,0
9054,32,156,544,standard,ES,5000,1
13752,73,237,450,premium,MA,20000,0
10404,58,222,399,standard,ES,5000,0
12955,24,49,494,standard,DE,10000,0
10135,31,31,666,standard,DE,10000,0
7965,34,114,610,standard,MA,20000,0
4620,48,107,549,premium,GB,5000,0
6102,47,171,642,premium,MA,5000,0
2959,18,118,458,standard,MA,5000,1
8797,50,163,663,standard,ES,10000,1
9081,52,100,758,premium,MA,5000,0
3966,28,155,328,premium,MA,10000,1
10380,36,130,507,standard,MA,5000,1
12510,55,156,587,standard,MA,20000,0
10784,42,82,717,standard,DE,50000,0
9789,43,43,381,standard,MA,5000,0
3683,68,153,565,premium,GB,10000,0
4034,32,145,446,pro,MA,5000,0
11020,33,130,793,premium,GB,10000,0
9457,48,190,326,standard,DE,10000,1
13856,48,186,353,standard,FR,5000,0
2185,42,208,524,standard,FR,5000,0
3497,31,174,664,standard,MA,5000,0
13400,49,54,586,standard,MA,5000,0
7037,20,226,616,premium,MA,20000,0
13759,74,133,412,premium,MA,10000,0
11807,34,93,382,standard,FR,5000,0
10547,35,36,542,standard,MA,5000,2
5370,67,193,647,standard,ES,5000,0
8478,74,232,649,pro,MA,10000,0
2678,49,108,614,standard,GB,5000,0
2842,48,61,624,standard,MA,5000,0
3228,48,239,519,standard,MA,10000,0
1684,29,153,565,standard,MA,5000,0
2467,23,205,452,premium,MA,5000,0
2120,41,168,768,standard,MA,10000,0
10746,36,86,558,pro,MA,20000,0
8888,39,134,664,standard,MA,5000,0
7486,38,143,308,standard,MA,20000,1
11931,43,22,556,standard,MA,10000,0
1376,48,104,748,standard,MA,10000,1
8013,63,29,388,premium,MA,10000,1
7007,43,126,808,standard,FR,10000,0
10111,54,237,709,premium,MA,10000,0
14867,68,226,301,standard,FR,5000,2
13503,48,183,609,premium,FR,10000,0
14335,52,147,435,pro,MA,5000,0
12951,25,114,557,standard,FR,5000,0
10472,61,114,525,standard,MA,10000,2
4342,53,149,618,standard,MA,10000,1
11938,53,127,650,standard,GB,10000,0
1354,19,5,608,standard,MA,5000,0
12847,46,142,490,standard,DE,20000,1
12876,46,189,443,premium,FR,10000,0
4297,63,80,560,standard,FR,5000,0
6200,67,59,715,pro,MA,10000,0
7180,30,46,557,premium,MA,10000,0
11454,64,43,353,premium,DE,10000,1
6992,19,168,679,premium,FR,5000,0
5928,65,36,394,premium,MA,20000,2
2029,67,67,370,premium,MA,10000,1
4313,32,58,684,standard,GB,10000,1
13823,34,32,830,standard,MA,5000,0
838,70,148,845,standard,MA,50000,1
2818,48,190,633,standard,DE,20000,1
14766,46,167,691,standard,MA,10000,1
13442,56,37,545,standard,MA,5000,1
2426,44,61,381,standard,MA,20000,2
7324,68,83,413,standard,MA,10000,1
11932,55,147,659,standard,FR,5000,0
6677,38,134,776,premium,FR,5000,0
3360,64,222,505,standard,MA,5000,0
12733,18,148,785,premium,MA,20000,0
12129,25,46,578,premium,MA,5000,0
2350,24,58,432,standard,MA,10000,0
13935,21,25,765,standard,ES,5000,0
5989,18,124,686,standard,ES,50000,1
9319,24,42,472,premium,ES,5000,0
11474,73,190,455,standard,MA,10000,1
3252,57,184,813,standard,MA,5000,0
11539,22,143,693,standard,MA,10000,0
13274,18,78,420,premium,MA,5000,0
11378,42,189,339,premium,FR,5000,0
5089,67,104,517,premium,ES,10000,0
11185,46,34,601,premium,FR,5000,0
1924,23,168,392,standard,MA,5000,0
7924,18,46,550,premium,FR,5000,1
6286,43,120,608,standard,MA,10000,0
9356,23,194,594,pro,MA,5000,0
8667,47,6,816,premium,GB,10000,0
3326,71,70,459,premium,MA,5000,1
135,28,85,478,standard,MA,5000,0
4018,57,63,466,standard,GB,10000,0
7256,39,141,561,premium,DE,5000,1
11301,46,85,692,pro,MA,5000,0
9844,47,62,766,pro,GB,5000,1
5117,53,59,662,premium,FR,10000,2
5516,53,223,552,premium,GB,5000,0
8934,40,82,345,standard,MA,5000,0
11201,41,208,654,pro,MA,5000,0
4314,38,99,838,standard,MA,5000,0
3406,30,208,629,premium,MA,5000,0
12862,74,60,698,standard,ES,5000,0
341,53,194,508,standard,DE,5000,0
9816,34,137,713,premium,MA,5000,0
1034,44,161,726,standard,GB,5000,1
3641,54,50,319,premium,MA,5000,1
14797,33,48,706,premium,MA,10000,3
4850,59,38,631,standard,MA,20000,0
6070,51,216,518,standard,MA,5000,0
10374,26,38,746,standard,MA,20000,1
5237,59,89,646,premium,MA,20000,0
1840,69,149,527,pro,MA,10000,1
8520,44,67,632,premium,GB,10000,1
5872,24,170,717,premium,ES,20000,0
4459,30,111,523,premium,ES,5000,0
6138,66,26,622,standard,ES,10000,1
6291,43,130,597,pro,MA,50000,0
4569,32,128,343,standard,MA,5000,0
13395,45,58,480,standard,FR,5000,0
9087,51,152,311,standard,MA,20000,0
12773,63,143,521,premium,MA,5000,0
8339,46,172,768,premium,ES,50000,0
11443,35,157,397,standard,MA,10000,0
848,28,186,663,premium,DE,5000,0
7813,71,44,503,standard,GB,5000,0
8909,37,105,816,premium,MA,20000,0
1509,29,210,463,premium,MA,5000,0
13527,59,118,392,premium,GB,5000,0
12983,58,116,340,standard,MA,10000,0
11823,68,81,545,standard,MA,5000,0
3610,23,40,511,standard,GB,10000,0
7121,43,43,622,pro,MA,5000,0
172,45,201,339,standard,FR,10000,0
13652,69,209,818,premium,MA,10000,0
1618,69,123,415,standard,FR,10000,0
761,44,219,629,premium,MA,20000,0
11147,71,147,345,premium,MA,5000,0
14329,68,27,339,standard,MA,5000,0
805,55,43,633,premium,FR,10000,1
10128,37,95,498,premium,MA,5000,0
4565,71,29,825,pro,FR,5000,0
13858,45,97,817,standard,MA,5000,1
12098,61,115,849,standard,MA,5000,1
834,50,219,318,premium,GB,5000,0
9592,36,71,393,standard,MA,20000,0
7895,31,59,614,premium,MA,5000,0
3418,71,100,579,standard,MA,10000,1
8422,43,133,436,standard,MA,20000,1
10627,18,22,743,standard,ES,50000,0
12380,27,181,628,premium,MA,5000,0
6188,61,229,509,premium,DE,10000,0
8095,24,17,606,standard,MA,10000,0
12214,39,54,568,standard,FR,10000,0
5303,22,176,629,standard,MA,5000,0
8738,45,42,835,standard,FR,5000,0
10818,34,122,785,premium,MA,5000,0
13038,24,172,684,premium,MA,5000,0
4821,47,90,502,standard,FR,10000,0
5230,18,188,718,premium,MA,10000,2
2004,57,180,402,premium,GB,5000,0
14191,35,26,781,standard,FR,5000,0
10307,53,217,816,pro,MA,10000,0
777,37,16,445,standard,MA,10000,0
13384,43,211,831,standard,ES,5000,0
7446,63,1,837,standard,FR,20000,1
3479,33,16,639,premium,GB,10000,0
13419,28,152,697,standard,MA,20000,0
13730,18,138,825,premium,MA,10000,0
13933,22,43,688,premium,DE,20000,0
13493,20,230,461,standard,MA,5000,0
9654,45,90,418,pro,MA,5000,0
2850,40,178,598,premium,MA,5000,2
14696,19,191,820,standard,MA,10000,0
1547,64,98,581,premium,MA,20000,0
1906,67,120,710,standard,MA,10000,1
8627,71,227,497,standard,FR,5000,0
10896,32,52,606,premium,FR,10000,1
7187,37,116,313,standard,MA,5000,0
1711,60,75,654,standard,MA,5000,1
9518,38,128,457,standard,MA,5000,1
13787,56,96,343,standard,MA,5000,0
14545,60,220,601,standard,FR,5000,0
4453,20,178,776,standard,MA,50000,0
3803,69,158,471,standard,MA,5000,0
7323,24,193,389,standard,MA,10000,0
892,29,155,422,standard,MA,50000,0
7065,72,12,764,standard,MA,10000,1
2465,21,42,684,premium,MA,5000,0
10906,74,61,681,standard,MA,5000,0
4218,33,83,336,standard,GB,10000,1
225,29,107,826,standard,GB,5000,0
8837,67,215,779,standard,GB,10000,0
8151,18,30,727,standard,MA,20000,0
2549,34,77,565,standard,FR,20000,0
12240,60,165,370,standard,FR,20000,0
13265,30,19,491,premium,MA,5000,0
4302,48,52,354,standard,MA,5000,0
12428,58,96,518,premium,MA,5000,0
3580,23,90,414,standard,MA,10000,0
8928,49,166,659,standard,DE,10000,0
3382,63,59,319,standard,MA,5000,0
6287,44,50,511,standard,FR,5000,1
6199,54,238,430,premium,GB,5000,0
13053,47,88,774,standard,MA,10000,2
9645,54,11,625,premium,MA,10000,0
8777,63,59,622,pro,FR,20000,0
3429,68,2,532,standard,MA,5000,0
10616,56,225,538,standard,MA,10000,0
2612,69,130,631,standard,ES,50000,2
10365,27,230,666,standard,FR,5000,0
7384,48,213,634,premium,MA,5000,1
7838,19,68,352,standard,MA,10000,0
5510,50,232,763,standard,MA,5000,1
2125,29,4,574,standard,ES,10000,0
13941,65,85,560,premium,GB,10000,0
13270,18,119,721,standard,FR,5000,1
6939,66,10,405,standard,FR,5000,3
371,34,83,643,standard,FR,5000,0
13162,38,24,775,premium,MA,10000,0
14670,19,146,709,pro,MA,50000,0
8842,46,88,397,standard,FR,5000,0
11226,22,190,511,standard,MA,5000,0
6054,64,2,542,pro,MA,10000,0
13687,24,238,596,standard,MA,20000,0
5086,20,36,771,pro,ES,20000,0
10792,48,79,838,standard,MA,10000,0
10845,18,50,680,premium,FR,5000,0
45,28,150,825,standard,DE,20000,1
6615,72,67,838,standard,MA,5000,0
557,38,116,470,standard,MA,10000,1
10217,53,110,789,standard,MA,10000,0
12543,70,196,335,premium,DE,50000,0
13893,27,48,845,premium,FR,20000,0
6580,58,93,388,standard,FR,20000,0
9712,74,94,705,standard,ES,10000,0
14219,56,143,406,standard,FR,5000,1
12033,27,2,778,pro,MA,50000,0
3743,23,183,833,standard,DE,5000,0
14642,18,154,810,standard,DE,5000,0
14276,65,125,746,premium,MA,5000,0
4612,34,218,743,standard,MA,5000,0
14721,42,224,653,standard,MA,5000,1
3041,61,162,440,standard,MA,10000,0
3214,52,140,773,standard,FR,5000,0
2950,36,168,339,standard,MA,10000,0
1898,25,200,616,standard,ES,5000,1
10333,60,187,749,standard,ES,5000,1
12758,62,27,709,standard,FR,20000,1
7743,44,106,579,standard,MA,5000,0
9864,68,156,336,standard,FR,20000,0
10673,26,43,425,standard,DE,10000,1
2845,60,59,322,standard,FR,10000,0
3251,23,59,488,standard,MA,10000,0
9760,71,38,475,premium,MA,5000,0
9547,53,138,643,standard,ES,5000,2
13615,21,150,323,pro,FR,10000,0
5430,71,3,516,standard,MA,5000,0
7236,34,41,406,standard,MA,10000,0
10306,30,129,735,standard,MA,50000,1
376,18,116,699,pro,DE,5000,3
1761,52,93,376,standard,MA,10000,0
14333,46,5,696,standard,GB,10000,0
13805,19,44,654,standard,MA,5000,0
13669,42,53,364,standard,MA,5000,0
14739,62,36,445,premium,FR,20000,1
10369,47,187,779,premium,FR,10000,1
1524,22,140,721,standard,MA,10000,0
1467,61,10,507,premium,ES,5000,1
10299,69,147,460,standard,MA,50000,1
8359,29,128,725,standard,MA,5000,0
10613,53,92,552,standard,MA,5000,2
5744,58,96,492,standard,MA,10000,1
3757,36,136,370,standard,FR,5000,0
9686,57,145,436,standard,MA,5000,0
9626,70,172,764,standard,ES,20000,1
14309,58,95,549,standard,ES,20000,1
4921,33,173,439,standard,FR,10000,0
14836,40,73,355,premium,ES,5000,1
10976,60,8,564,premium,ES,5000,1
1644,32,99,827,premium,DE,10000,0
9166,53,226,430,premium,MA,10000,1
2871,45,161,465,standard,MA,50000,0
6422,63,162,730,standard,MA,5000,0
9436,27,149,822,premium,MA,10000,0
13190,41,115,500,premium,MA,5000,0
2642,68,103,566,standard,MA,10000,1
5693,73,186,601,premium,MA,10000,0
1325,21,95,334,standard,DE,10000,0
2390,22,96,689,standard,FR,5000,0
8453,23,226,698,standard,MA,5000,0
14447,41,102,329,standard,FR,20000,0
3711,48,91,597,standard,ES,10000,0
11479,34,144,772,standard,ES,5000,0
10651,40,49,570,standard,MA,5000,0
10635,53,161,723,standard,FR,10000,0
12190,54,219,675,premium,FR,20000,0
9895,30,205,398,premium,ES,5000,0
14581,67,111,624,standard,MA,5000,0
5488,42,206,513,standard,MA,5000,1
13689,35,98,761,standard,ES,10000,0
756,41,125,371,premium,FR,20000,0
4609,36,91,710,premium,MA,20000,0
11040,74,104,683,standard,DE,50000,0
6974,54,169,749,standard,MA,5000,0
